Country_Code,Country_Name,Objective,Indicator_Code,Clean_Name,Observed_Values,Internal_Max_Missing_Gap,Interpolated_Values,Status
MAR,Morocco,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
MAR,Morocco,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,22,0,0,kept
MAR,Morocco,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
MCO,Monaco,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
MCO,Monaco,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
MCO,Monaco,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
MCO,Monaco,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,0,24,0,dropped_no_observation
MCO,Monaco,education,SE.PRM.NENR,Primary_Net_Enrollment,0,24,0,dropped_no_observation
MCO,Monaco,education,SE.SEC.NENR,Secondary_Net_Enrollment,0,24,0,dropped_no_observation
MCO,Monaco,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,0,24,0,dropped_no_observation
MCO,Monaco,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,14,4,0,dropped_internal_gap_gt_2_years
MCO,Monaco,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
MCO,Monaco,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
MCO,Monaco,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
MCO,Monaco,health,SP.POP.TOTL,Population,24,0,0,kept
MCO,Monaco,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,0,24,0,dropped_no_observation
MCO,Monaco,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,0,24,0,dropped_no_observation
MCO,Monaco,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,0,24,0,dropped_no_observation
MCO,Monaco,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
MDA,Moldova,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
MDA,Moldova,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
MDA,Moldova,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
MDA,Moldova,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,24,0,0,kept
MDA,Moldova,education,SE.PRM.NENR,Primary_Net_Enrollment,19,0,0,kept
MDA,Moldova,education,SE.SEC.NENR,Secondary_Net_Enrollment,19,0,0,kept
MDA,Moldova,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,2,13,0,dropped_internal_gap_gt_2_years
MDA,Moldova,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,24,0,0,kept
MDA,Moldova,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
MDA,Moldova,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
MDA,Moldova,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
MDA,Moldova,health,SP.POP.TOTL,Population,24,0,0,kept
MDA,Moldova,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
MDA,Moldova,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
MDA,Moldova,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,22,0,0,kept
MDA,Moldova,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
MDG,Madagascar,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
MDG,Madagascar,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
MDG,Madagascar,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
MDG,Madagascar,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,5,8,0,dropped_internal_gap_gt_2_years
MDG,Madagascar,education,SE.PRM.NENR,Primary_Net_Enrollment,5,14,0,dropped_internal_gap_gt_2_years
MDG,Madagascar,education,SE.SEC.NENR,Secondary_Net_Enrollment,11,1,3,kept
MDG,Madagascar,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,4,11,0,dropped_internal_gap_gt_2_years
MDG,Madagascar,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,24,0,0,kept
MDG,Madagascar,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
MDG,Madagascar,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
MDG,Madagascar,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
MDG,Madagascar,health,SP.POP.TOTL,Population,24,0,0,kept
MDG,Madagascar,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
MDG,Madagascar,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
MDG,Madagascar,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,23,0,0,kept
MDG,Madagascar,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
MDV,Maldives,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
MDV,Maldives,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
MDV,Maldives,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
MDV,Maldives,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,4,6,0,dropped_internal_gap_gt_2_years
MDV,Maldives,education,SE.PRM.NENR,Primary_Net_Enrollment,11,6,0,dropped_internal_gap_gt_2_years
MDV,Maldives,education,SE.SEC.NENR,Secondary_Net_Enrollment,2,1,1,kept
MDV,Maldives,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,6,7,0,dropped_internal_gap_gt_2_years
MDV,Maldives,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,22,0,0,kept
MDV,Maldives,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
MDV,Maldives,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
MDV,Maldives,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
MDV,Maldives,health,SP.POP.TOTL,Population,24,0,0,kept
MDV,Maldives,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
MDV,Maldives,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
MDV,Maldives,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,23,0,0,kept
MDV,Maldives,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
MEX,Mexico,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
MEX,Mexico,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
MEX,Mexico,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
MEX,Mexico,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,13,1,10,kept
MEX,Mexico,education,SE.PRM.NENR,Primary_Net_Enrollment,18,0,0,kept
MEX,Mexico,education,SE.SEC.NENR,Secondary_Net_Enrollment,17,1,1,kept
MEX,Mexico,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,22,1,2,kept
MEX,Mexico,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,22,1,1,kept
MEX,Mexico,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
MEX,Mexico,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
MEX,Mexico,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
MEX,Mexico,health,SP.POP.TOTL,Population,24,0,0,kept
MEX,Mexico,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
MEX,Mexico,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
MEX,Mexico,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,22,0,0,kept
MEX,Mexico,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
MHL,Marshall Islands,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
MHL,Marshall Islands,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
MHL,Marshall Islands,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
MHL,Marshall Islands,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,1,0,0,kept
MHL,Marshall Islands,education,SE.PRM.NENR,Primary_Net_Enrollment,4,8,0,dropped_internal_gap_gt_2_years
MHL,Marshall Islands,education,SE.SEC.NENR,Secondary_Net_Enrollment,4,7,0,dropped_internal_gap_gt_2_years
MHL,Marshall Islands,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,3,7,0,dropped_internal_gap_gt_2_years
MHL,Marshall Islands,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,6,15,0,dropped_internal_gap_gt_2_years
MHL,Marshall Islands,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
MHL,Marshall Islands,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
MHL,Marshall Islands,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
MHL,Marshall Islands,health,SP.POP.TOTL,Population,24,0,0,kept
MHL,Marshall Islands,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
MHL,Marshall Islands,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
MHL,Marshall Islands,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,23,0,0,kept
MHL,Marshall Islands,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
MKD,North Macedonia,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
MKD,North Macedonia,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
MKD,North Macedonia,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
MKD,North Macedonia,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,18,1,2,kept
MKD,North Macedonia,education,SE.PRM.NENR,Primary_Net_Enrollment,16,1,2,kept
MKD,North Macedonia,education,SE.SEC.NENR,Secondary_Net_Enrollment,1,0,0,kept
MKD,North Macedonia,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,1,0,0,kept
MKD,North Macedonia,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,1,0,0,kept
MKD,North Macedonia,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
MKD,North Macedonia,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
MKD,North Macedonia,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
MKD,North Macedonia,health,SP.POP.TOTL,Population,24,0,0,kept
MKD,North Macedonia,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
MKD,North Macedonia,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
MKD,North Macedonia,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,22,0,0,kept
MKD,North Macedonia,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
MLI,Mali,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
MLI,Mali,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
MLI,Mali,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
MLI,Mali,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,5,8,0,dropped_internal_gap_gt_2_years
MLI,Mali,education,SE.PRM.NENR,Primary_Net_Enrollment,16,1,1,kept
MLI,Mali,education,SE.SEC.NENR,Secondary_Net_Enrollment,10,1,1,kept
MLI,Mali,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,6,3,0,dropped_internal_gap_gt_2_years
MLI,Mali,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,22,2,2,kept
MLI,Mali,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
MLI,Mali,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
MLI,Mali,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
MLI,Mali,health,SP.POP.TOTL,Population,24,0,0,kept
MLI,Mali,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
MLI,Mali,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
MLI,Mali,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,23,0,0,kept
MLI,Mali,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
MLT,Malta,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
MLT,Malta,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
MLT,Malta,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
MLT,Malta,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,18,0,0,kept
MLT,Malta,education,SE.PRM.NENR,Primary_Net_Enrollment,7,0,0,kept
MLT,Malta,education,SE.SEC.NENR,Secondary_Net_Enrollment,15,1,3,kept
MLT,Malta,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,2,5,0,dropped_internal_gap_gt_2_years
MLT,Malta,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,16,2,5,kept
MLT,Malta,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
MLT,Malta,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
MLT,Malta,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
MLT,Malta,health,SP.POP.TOTL,Population,24,0,0,kept
MLT,Malta,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
MLT,Malta,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
MLT,Malta,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,22,0,0,kept
MLT,Malta,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
MMR,Myanmar,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
MMR,Myanmar,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
MMR,Myanmar,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
MMR,Myanmar,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,2,1,1,kept
MMR,Myanmar,education,SE.PRM.NENR,Primary_Net_Enrollment,14,3,0,dropped_internal_gap_gt_2_years
MMR,Myanmar,education,SE.SEC.NENR,Secondary_Net_Enrollment,15,3,0,dropped_internal_gap_gt_2_years
MMR,Myanmar,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,6,13,0,dropped_internal_gap_gt_2_years
MMR,Myanmar,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,4,5,0,dropped_internal_gap_gt_2_years
MMR,Myanmar,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
MMR,Myanmar,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
MMR,Myanmar,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
MMR,Myanmar,health,SP.POP.TOTL,Population,24,0,0,kept
MMR,Myanmar,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
MMR,Myanmar,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
MMR,Myanmar,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,22,0,0,kept
MMR,Myanmar,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
MNE,Montenegro,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
MNE,Montenegro,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
MNE,Montenegro,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
MNE,Montenegro,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,17,0,0,kept
MNE,Montenegro,education,SE.PRM.NENR,Primary_Net_Enrollment,11,2,5,kept
MNE,Montenegro,education,SE.SEC.NENR,Secondary_Net_Enrollment,3,0,0,kept
MNE,Montenegro,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,3,7,0,dropped_internal_gap_gt_2_years
MNE,Montenegro,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,0,24,0,dropped_no_observation
MNE,Montenegro,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
MNE,Montenegro,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
MNE,Montenegro,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,13,0,0,kept
MNE,Montenegro,health,SP.POP.TOTL,Population,24,0,0,kept
MNE,Montenegro,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,0,24,0,dropped_no_observation
MNE,Montenegro,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,0,24,0,dropped_no_observation
MNE,Montenegro,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,17,0,0,kept
MNE,Montenegro,environment,AG.LND.FRST.ZS,Forest_Area_Pct,18,0,0,kept
MNG,Mongolia,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
MNG,Mongolia,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
MNG,Mongolia,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
MNG,Mongolia,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,9,4,0,dropped_internal_gap_gt_2_years
MNG,Mongolia,education,SE.PRM.NENR,Primary_Net_Enrollment,19,0,0,kept
MNG,Mongolia,education,SE.SEC.NENR,Secondary_Net_Enrollment,7,0,0,kept
MNG,Mongolia,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,8,9,0,dropped_internal_gap_gt_2_years
MNG,Mongolia,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,14,5,0,dropped_internal_gap_gt_2_years
MNG,Mongolia,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
MNG,Mongolia,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
MNG,Mongolia,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
MNG,Mongolia,health,SP.POP.TOTL,Population,24,0,0,kept
MNG,Mongolia,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
MNG,Mongolia,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
MNG,Mongolia,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,22,0,0,kept
MNG,Mongolia,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
MNP,Northern Mariana Islands,economy,NY.GDP.MKTP.CD,GDP_current_USD,21,0,0,kept
MNP,Northern Mariana Islands,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,21,0,0,kept
MNP,Northern Mariana Islands,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,20,0,0,kept
MNP,Northern Mariana Islands,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,0,24,0,dropped_no_observation
MNP,Northern Mariana Islands,education,SE.PRM.NENR,Primary_Net_Enrollment,0,24,0,dropped_no_observation
MNP,Northern Mariana Islands,education,SE.SEC.NENR,Secondary_Net_Enrollment,0,24,0,dropped_no_observation
MNP,Northern Mariana Islands,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,0,24,0,dropped_no_observation
MNP,Northern Mariana Islands,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,0,24,0,dropped_no_observation
MNP,Northern Mariana Islands,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
MNP,Northern Mariana Islands,health,SH.DYN.MORT,Under5_mortality,0,24,0,dropped_no_observation
MNP,Northern Mariana Islands,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,0,24,0,dropped_no_observation
MNP,Northern Mariana Islands,health,SP.POP.TOTL,Population,24,0,0,kept
MNP,Northern Mariana Islands,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
MNP,Northern Mariana Islands,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
MNP,Northern Mariana Islands,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,23,0,0,kept
MNP,Northern Mariana Islands,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
MOZ,Mozambique,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
MOZ,Mozambique,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
MOZ,Mozambique,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
MOZ,Mozambique,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,5,5,0,dropped_internal_gap_gt_2_years
MOZ,Mozambique,education,SE.PRM.NENR,Primary_Net_Enrollment,18,1,1,kept
MOZ,Mozambique,education,SE.SEC.NENR,Secondary_Net_Enrollment,15,1,1,kept
MOZ,Mozambique,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,6,5,0,dropped_internal_gap_gt_2_years
MOZ,Mozambique,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,16,3,0,dropped_internal_gap_gt_2_years
MOZ,Mozambique,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
MOZ,Mozambique,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
MOZ,Mozambique,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
MOZ,Mozambique,health,SP.POP.TOTL,Population,24,0,0,kept
MOZ,Mozambique,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
MOZ,Mozambique,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
MOZ,Mozambique,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,22,0,0,kept
MOZ,Mozambique,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
MRT,Mauritania,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
MRT,Mauritania,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
MRT,Mauritania,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
MRT,Mauritania,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,5,5,0,dropped_internal_gap_gt_2_years
MRT,Mauritania,education,SE.PRM.NENR,Primary_Net_Enrollment,18,1,1,kept
MRT,Mauritania,education,SE.SEC.NENR,Secondary_Net_Enrollment,12,5,0,dropped_internal_gap_gt_2_years
MRT,Mauritania,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,4,12,0,dropped_internal_gap_gt_2_years
MRT,Mauritania,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,16,4,0,dropped_internal_gap_gt_2_years
MRT,Mauritania,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
MRT,Mauritania,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
MRT,Mauritania,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
MRT,Mauritania,health,SP.POP.TOTL,Population,24,0,0,kept
MRT,Mauritania,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
MRT,Mauritania,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
MRT,Mauritania,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,23,0,0,kept
MRT,Mauritania,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
MUS,Mauritius,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
MUS,Mauritius,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
MUS,Mauritius,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
MUS,Mauritius,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,3,5,0,dropped_internal_gap_gt_2_years
MUS,Mauritius,education,SE.PRM.NENR,Primary_Net_Enrollment,19,0,0,kept
MUS,Mauritius,education,SE.SEC.NENR,Secondary_Net_Enrollment,8,10,0,dropped_internal_gap_gt_2_years
MUS,Mauritius,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,9,10,0,dropped_internal_gap_gt_2_years
MUS,Mauritius,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,24,0,0,kept
MUS,Mauritius,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
MUS,Mauritius,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
MUS,Mauritius,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
MUS,Mauritius,health,SP.POP.TOTL,Population,24,0,0,kept
MUS,Mauritius,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
MUS,Mauritius,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
MUS,Mauritius,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,22,0,0,kept
MUS,Mauritius,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
MWI,Malawi,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
MWI,Malawi,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
MWI,Malawi,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
MWI,Malawi,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,4,5,0,dropped_internal_gap_gt_2_years
MWI,Malawi,education,SE.PRM.NENR,Primary_Net_Enrollment,6,0,0,kept
MWI,Malawi,education,SE.SEC.NENR,Secondary_Net_Enrollment,17,1,2,kept
MWI,Malawi,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,3,1,1,kept
MWI,Malawi,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,13,6,0,dropped_internal_gap_gt_2_years
MWI,Malawi,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
MWI,Malawi,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
